Reading	Plate	Well	Type	Group	Sample	Meas. time [s]	RFU	Em	Ex	
24	1	 F07	Unknown	Assay	3 2/4	2761.02	0.639672	520	490	
24	1	 G07	Unknown	Assay	4 1/4	2761.27	0.620241	520	490	
24	1	 H07	Unknown	Assay	4 2/4	2761.52	0.57241	520	490	
24	1	 H08	Unknown	Assay	4 4/4	2761.77	0.485159	520	490	
24	1	 G08	Unknown	Assay	4 3/4	2762.02	0.589293	520	490	
24	1	 F08	Unknown	Assay	3 4/4	2762.27	0.279609	520	490	
24	1	 E08	Unknown	Assay	3 3/4	2762.52	0.354318	520	490	
24	1	 D08	Unknown	Assay	2 4/4	2762.77	0.362917	520	490	
24	1	 C08	Unknown	Assay	2 3/4	2763.02	0.344547	520	490	
24	1	 B08	Unknown	Assay	1 4/4	2763.27	0.27726	520	490	
24	1	 A08	Unknown	Assay	1 3/4	2763.52	0.307456	520	490	
24	1	 A09	Unknown	Assay	5 1/4	2763.77	0.302664	520	490	
24	1	 B09	Unknown	Assay	5 2/4	2764.02	0.275774	520	490	
24	1	 C09	Unknown	Assay	6 1/4	2764.27	0.241335	520	490	
24	1	 D09	Unknown	Assay	6 2/4	2764.52	0.226402	520	490	
24	1	 E09	Unknown	Assay	7 1/4	2764.77	0.508178	520	490	
24	1	 F09	Unknown	Assay	7 2/4	2765.02	0.434818	520	490	
24	1	 G09	Unknown	Assay	air 1/4	2765.27	0.231067	520	490	
24	1	 H09	Unknown	Assay	air 2/4	2765.52	0.232451	520	490	
24	1	 H10	Unknown	Assay	air 4/4	2765.77	0.258848	520	490	
24	1	 G10	Unknown	Assay	air 3/4	2766.02	0.23112	520	490	
24	1	 F10	Unknown	Assay	7 4/4	2766.27	0.458105	520	490	
24	1	 E10	Unknown	Assay	7 3/4	2766.52	0.796931	520	490	
24	1	 D10	Unknown	Assay	6 4/4	2766.77	0.214782	520	490	
24	1	 C10	Unknown	Assay	6 3/4	2767.02	0.214295	520	490	
24	1	 B10	Unknown	Assay	5 4/4	2767.27	0.274657	520	490	
24	1	 A10	Unknown	Assay	5 3/4	2767.52	0.26396	520	490	

