Reading	Plate	Well	Type	Group	Sample	Meas. time [s]	RFU	Em	Ex	
10	1	 D01	Unknown	Assay	2 2/4	2700.94	9.5931	520	490	
10	1	 E01	Unknown	Assay	3 1/4	2701.39	5.84216	520	490	
10	1	 F01	Unknown	Assay	3 2/4	2701.85	19.4309	520	490	
10	1	 G01	Unknown	Assay	4 1/4	2702.1	24.9334	520	490	
10	1	 H01	Unknown	Assay	4 2/4	2702.35	21.9831	520	490	
10	1	 H02	Unknown	Assay	4 4/4	2702.6	21.0812	520	490	
10	1	 G02	Unknown	Assay	4 3/4	2702.85	21.8502	520	490	
10	1	 F02	Unknown	Assay	3 4/4	2703.1	21.8035	520	490	
10	1	 E02	Unknown	Assay	3 3/4	2703.35	22.734	520	490	
10	1	 D02	Unknown	Assay	2 4/4	2703.6	10.9868	520	490	
10	1	 C02	Unknown	Assay	2 3/4	2703.85	8.58402	520	490	
10	1	 B02	Unknown	Assay	1 4/4	2704.34	0.395256	520	490	
10	1	 A02	Unknown	Assay	1 3/4	2704.59	0.394061	520	490	
10	1	 A03	Unknown	Assay	5 1/4	2704.84	0.196872	520	490	
10	1	 B03	Unknown	Assay	5 2/4	2705.09	0.174888	520	490	
10	1	 C03	Unknown	Assay	6 1/4	2705.34	0.168839	520	490	
10	1	 D03	Unknown	Assay	6 2/4	2705.59	0.17327	520	490	
10	1	 E03	Unknown	Assay	7 1/4	2705.84	0.251341	520	490	
10	1	 F03	Unknown	Assay	7 2/4	2706.09	0.206528	520	490	
10	1	 G03	Unknown	Assay	air 1/4	2706.34	0.217008	520	490	
10	1	 H03	Unknown	Assay	air 2/4	2706.59	0.220094	520	490	
10	1	 H04	Unknown	Assay	air 4/4	2706.84	0.198568	520	490	
10	1	 G04	Unknown	Assay	air 3/4	2707.09	0.207059	520	490	
10	1	 F04	Unknown	Assay	7 4/4	2707.34	0.170699	520	490	
10	1	 E04	Unknown	Assay	7 3/4	2707.59	0.186024	520	490	
10	1	 D04	Unknown	Assay	6 4/4	2707.84	0.186269	520	490	
10	1	 C04	Unknown	Assay	6 3/4	2708.09	0.174423	520	490	
10	1	 B04	Unknown	Assay	5 4/4	2708.34	0.1792	520	490	
10	1	 A04	Unknown	Assay	5 3/4	2708.59	0.198554	520	490	
11	1	 A01	Unknown	Assay	1 1/4	2999.99	0.355322	520	490	
11	1	 B01	Unknown	Assay	1 2/4	3000.24	0.436485	520	490	
11	1	 C01	Unknown	Assay	2 1/4	3000.73	10.8926	520	490	
11	1	 D01	Unknown	Assay	2 2/4	3000.98	9.46029	520	490	
11	1	 E01	Unknown	Assay	3 1/4	3001.43	5.43577	520	490	
11	1	 F01	Unknown	Assay	3 2/4	3001.89	19.0281	520	490	
11	1	 G01	Unknown	Assay	4 1/4	3002.14	24.1564	520	490	
11	1	 H01	Unknown	Assay	4 2/4	3002.39	21.2375	520	490	
11	1	 H02	Unknown	Assay	4 4/4	3002.64	20.6089	520	490	
11	1	 G02	Unknown	Assay	4 3/4	3002.89	21.366	520	490	
11	1	 F02	Unknown	Assay	3 4/4	3003.14	21.5443	520	490	
11	1	 E02	Unknown	Assay	3 3/4	3003.39	22.0196	520	490	
11	1	 D02	Unknown	Assay	2 4/4	3003.64	10.9314	520	490	
11	1	 C02	Unknown	Assay	2 3/4	3003.89	8.41497	520	490	
11	1	 B02	Unknown	Assay	1 4/4	3004.38	0.354449	520	490	
11	1	 A02	Unknown	Assay	1 3/4	3004.63	0.363554	520	490	
11	1	 A03	Unknown	Assay	5 1/4	3004.88	0.180148	520	490	
11	1	 B03	Unknown	Assay	5 2/4	3005.13	0.174302	520	490	
11	1	 C03	Unknown	Assay	6 1/4	3005.38	0.174041	520	490	
11	1	 D03	Unknown	Assay	6 2/4	3005.63	0.169726	520	490	
11	1	 E03	Unknown	Assay	7 1/4	3005.88	0.258171	520	490	
11	1	 F03	Unknown	Assay	7 2/4	3006.13	0.173382	520	490	
11	1	 G03	Unknown	Assay	air 1/4	3006.38	0.209124	520	490	
11	1	 H03	Unknown	Assay	air 2/4	3006.63	0.235347	520	490	
11	1	 H04	Unknown	Assay	air 4/4	3006.88	0.202348	520	490	
11	1	 G04	Unknown	Assay	air 3/4	3007.13	0.186972	520	490	
11	1	 F04	Unknown	Assay	7 4/4	3007.38	0.18274	520	490	
11	1	 E04	Unknown	Assay	7 3/4	3007.63	0.200709	520	490	
11	1	 D04	Unknown	Assay	6 4/4	3007.88	0.189146	520	490	
11	1	 C04	Unknown	Assay	6 3/4	3008.13	0.189344	520	490	
11	1	 B04	Unknown	Assay	5 4/4	3008.38	0.179943	520	490	
11	1	 A04	Unknown	Assay	5 3/4	3008.63	0.191601	520	490	
12	1	 A01	Unknown	Assay	1 1/4	3299.99	0.378181	520	490	
12	1	 B01	Unknown	Assay	1 2/4	3300.24	0.429156	520	490	
12	1	 C01	Unknown	Assay	2 1/4	3300.7	10.8258	520	490	
12	1	 D01	Unknown	Assay	2 2/4	3300.95	9.40862	520	490	
12	1	 E01	Unknown	Assay	3 1/4	3301.44	4.89816	520	490	
12	1	 F01	Unknown	Assay	3 2/4	3301.9	18.8293	520	490	
12	1	 G01	Unknown	Assay	4 1/4	3302.15	23.4731	520	490	
12	1	 H01	Unknown	Assay	4 2/4	3302.4	20.8162	520	490	
12	1	 H02	Unknown	Assay	4 4/4	3302.65	19.9333	520	490	
12	1	 G02	Unknown	Assay	4 3/4	3302.9	20.9159	520	490	
12	1	 F02	Unknown	Assay	3 4/4	3303.15	20.842	520	490	
12	1	 E02	Unknown	Assay	3 3/4	3303.4	21.8829	520	490	
12	1	 D02	Unknown	Assay	2 4/4	3303.65	10.6584	520	490	
12	1	 C02	Unknown	Assay	2 3/4	3303.9	8.24426	520	490	
